Country,Doc Code,Doc Title,Top Group,Asset Element,Variant / Type,Asset Name,Permitted Materials (England),NH References,Uniclass_Co_Code,Uniclass_Co_Desc,Uniclass_En_Code,Uniclass_En_Desc,Uniclass_SL_Code,Uniclass_SL_Desc,Uniclass_EF_Code,Uniclass_EF_Desc,Uniclass_Ss_Code,Uniclass_Ss_Desc,Uniclass_Pr_Code,Uniclass_Pr_Desc
England,CC/CP 500,Drainage,Drainage,Pipe joints,electrofusion,Pipe joints - electrofusion,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,EF_20,Structural elements,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Pipe joints,couplers,Pipe joints - couplers,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,EF_20,Structural elements,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Manholes,precast concrete,Manholes - precast concrete,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Manholes,brick,Manholes - brick,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Manholes,plastic,Manholes - plastic,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Manholes,composite covers,Manholes - composite covers,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Chambers,catchpit,Chambers - catchpit,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Chambers,inspection,Chambers - inspection,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Chambers,control,Chambers - control,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Chambers,penstock,Chambers - penstock,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Gullies & inlets,kerb gully,Gullies & inlets - kerb gully,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,EF_30_60_95,Vehicular pavements,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Gullies & inlets,slot drain inlet,Gullies & inlets - slot drain inlet,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,EF_50_35_34,Gravity below-ground drainage,Ss_50_35_08_40,Highways drainage systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Gullies & inlets,grate inlet,Gullies & inlets - grate inlet,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Gullies & inlets,kerb offlet,Gullies & inlets - kerb offlet,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,EF_30_60_95,Vehicular pavements,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Linear/channel drains,polymer concrete,Linear/channel drains - polymer concrete,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,EF_50_35_34,Gravity below-ground drainage,Ss_50_35_08_40,Highways drainage systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Linear/channel drains,concrete,Linear/channel drains - concrete,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,EF_50_35_34,Gravity below-ground drainage,Ss_50_35_08_40,Highways drainage systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Linear/channel drains,composite,Linear/channel drains - composite,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,EF_50_35_34,Gravity below-ground drainage,Ss_50_35_08_40,Highways drainage systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Linear/channel drains,stainless edge,Linear/channel drains - stainless edge,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,EF_50_35_34,Gravity below-ground drainage,Ss_50_35_08_40,Highways drainage systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Headwalls & outfalls,precast headwall,Headwalls & outfalls - precast headwall,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Headwalls & outfalls,cast in-situ,Headwalls & outfalls - cast in-situ,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Headwalls & outfalls,flap valve,Headwalls & outfalls - flap valve,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Headwalls & outfalls,grille,Headwalls & outfalls - grille,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,SuDS,swale,SuDS - swale,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,SuDS,detention basin,SuDS - detention basin,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,SuDS,infiltration trench,SuDS - infiltration trench,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,SuDS,soakaway,SuDS - soakaway,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,SuDS,permeable paving,SuDS - permeable paving,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,SuDS,raingarden,SuDS - raingarden,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Stormwater control,vortex separator,Stormwater control - vortex separator,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Stormwater control,attenuation tank,Stormwater control - attenuation tank,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Stormwater control,flow control,Stormwater control - flow control,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Stormwater control,orifice plate,Stormwater control - orifice plate,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Culverts,box,Culverts - box,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Culverts,arch,Culverts - arch,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Culverts,pipe,Culverts - pipe,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Culverts,CSBS,Culverts - CSBS,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Relining,CIPP,Relining - CIPP,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Relining,spiral wound,Relining - spiral wound,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Relining,slip lining,Relining - slip lining,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Maintenance ops,jetting,Maintenance ops - jetting,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Maintenance ops,CCTV survey,Maintenance ops - CCTV survey,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Maintenance ops,desilting,Maintenance ops - desilting,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 500,Drainage,Drainage,Maintenance ops,root cutting,Maintenance ops - root cutting,"Pipes (BS EN 1916 concrete, BS EN 295 VC clay, BS EN 1401 uPVC, BS EN 13476 HDPE, BS EN 14364 GRP); Manholes (BS EN 1917 precast); Covers (BS EN 124-2 classes D400-F900)",CD 529; SHW Appendix 5/2,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,Pr_65_52_07_88,PVC-U solid wall below-ground drainage pipes and fittings
England,CC/CP 601,Earthworks,Earthworks & Geotechnics,Embankments,general fill,Embankments - general fill,"Fill (6I/6J), general/selected fill; stabilisation (lime/cement); NH Appendix 6/1",CD 622; SHW Appendix 6/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 601,Earthworks,Earthworks & Geotechnics,Embankments,selected fill 6I/6J,Embankments - selected fill 6I/6J,"Fill (6I/6J), general/selected fill; stabilisation (lime/cement); NH Appendix 6/1",CD 622; SHW Appendix 6/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 601,Earthworks,Earthworks & Geotechnics,Embankments,lightweight fill,Embankments - lightweight fill,"Fill (6I/6J), general/selected fill; stabilisation (lime/cement); NH Appendix 6/1",CD 622; SHW Appendix 6/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 601,Earthworks,Earthworks & Geotechnics,Cuttings,rock,Cuttings - rock,"Fill (6I/6J), general/selected fill; stabilisation (lime/cement); NH Appendix 6/1",CD 622; SHW Appendix 6/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 601,Earthworks,Earthworks & Geotechnics,Cuttings,soil,Cuttings - soil,"Fill (6I/6J), general/selected fill; stabilisation (lime/cement); NH Appendix 6/1",CD 622; SHW Appendix 6/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 601,Earthworks,Earthworks & Geotechnics,Cuttings,stability measures,Cuttings - stability measures,"Fill (6I/6J), general/selected fill; stabilisation (lime/cement); NH Appendix 6/1",CD 622; SHW Appendix 6/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 601,Earthworks,Earthworks & Geotechnics,Ground improvement,lime/cement stabilisation,Ground improvement - lime/cement stabilisation,"Fill (6I/6J), general/selected fill; stabilisation (lime/cement); NH Appendix 6/1",CD 622; SHW Appendix 6/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 601,Earthworks,Earthworks & Geotechnics,Ground improvement,stone columns,Ground improvement - stone columns,"Fill (6I/6J), general/selected fill; stabilisation (lime/cement); NH Appendix 6/1",CD 622; SHW Appendix 6/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,Pr_70_90_51_15,Lighting columns
England,CC/CP 601,Earthworks,Earthworks & Geotechnics,Reinforcement,geogrid,Reinforcement - geogrid,"Fill (6I/6J), general/selected fill; stabilisation (lime/cement); NH Appendix 6/1",CD 622; SHW Appendix 6/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 601,Earthworks,Earthworks & Geotechnics,Reinforcement,geotextile,Reinforcement - geotextile,"Fill (6I/6J), general/selected fill; stabilisation (lime/cement); NH Appendix 6/1",CD 622; SHW Appendix 6/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 601,Earthworks,Earthworks & Geotechnics,Reinforcement,soil nails,Reinforcement - soil nails,"Fill (6I/6J), general/selected fill; stabilisation (lime/cement); NH Appendix 6/1",CD 622; SHW Appendix 6/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 601,Earthworks,Earthworks & Geotechnics,Drainage layers,blanket,Drainage layers - blanket,"Fill (6I/6J), general/selected fill; stabilisation (lime/cement); NH Appendix 6/1",CD 622; SHW Appendix 6/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,EF_50_35_34,Gravity below-ground drainage,Ss_50_35_08_40,Highways drainage systems,,
England,CC/CP 601,Earthworks,Earthworks & Geotechnics,Drainage layers,edge drain,Drainage layers - edge drain,"Fill (6I/6J), general/selected fill; stabilisation (lime/cement); NH Appendix 6/1",CD 622; SHW Appendix 6/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,EF_50_35_34,Gravity below-ground drainage,Ss_50_35_08_40,Highways drainage systems,,
